freq,phAngle,power,reacPower,rmsCur,rmsVolt,value
50.0,28,89.441,49.482,0.468,223.371,Fridge
50.0,29,89.441,49.793,0.468,223.613,Fridge
50.0,29,89.234,49.586,0.467,223.258,Fridge
50.0,29,88.924,49.689,0.466,223.635,Fridge
50.0,29,89.648,49.689,0.469,223.566,Fridge
50.1,29,90.166,49.689,0.47,223.638,Fridge
50.0,29,90.062,49.896,0.47,223.966,Fridge
50.1,29,91.097,50.207,0.474,224.248,Fridge
50.1,29,90.89,50.31,0.474,224.132,Fridge
50.0,29,90.787,50.31,0.473,224.203,Fridge
50.0,29,91.201,50.517,0.475,224.329,Fridge
50.0,29,91.304,50.517,0.476,224.377,Fridge
50.0,29,91.097,50.31,0.474,224.274,Fridge
50.0,29,91.201,50.621,0.474,224.688,Fridge
50.0,29,90.787,50.414,0.473,224.644,Fridge
50.0,29,91.201,50.31,0.475,224.327,Fridge
50.1,29,90.994,50.207,0.474,224.132,Fridge
50.0,29,90.787,50.207,0.473,224.204,Fridge
50.0,29,90.787,50.621,0.473,224.746,Fridge
50.0,29,90.89,50.932,0.473,225.416,Fridge
50.0,29,90.787,50.828,0.473,225.193,Fridge
50.0,29,90.683,51.139,0.473,225.543,Fridge
50.0,29,90.58,50.724,0.473,224.784,Fridge
50.0,29,90.269,51.139,0.471,225.328,Fridge
50.0,29,89.648,50.414,0.469,224.276,Fridge
50.0,29,90.89,51.035,0.474,224.856,Fridge
50.0,29,90.269,50.621,0.472,224.382,Fridge
50.0,29,90.062,51.035,0.471,225.311,Fridge
50.0,29,90.062,50.724,0.47,224.898,Fridge
50.0,29,90.58,50.828,0.472,224.887,Fridge
50.0,29,89.855,50.517,0.469,224.642,Fridge
50.0,29,90.166,50.828,0.471,225.018,Fridge
50.0,29,89.855,50.828,0.47,224.801,Fridge
50.0,29,90.062,51.035,0.471,225.188,Fridge
50.0,29,89.855,50.621,0.47,224.74,Fridge
50.0,29,89.027,50.932,0.466,225.298,Fridge
50.0,28,89.752,49.379,0.471,222.535,Fridge
50.0,29,89.752,49.586,0.47,223.071,Fridge
50.0,29,89.338,49.482,0.469,223.021,Fridge
50.0,29,89.234,49.689,0.468,223.39,Fridge
50.0,28,88.716,49.379,0.466,222.995,Fridge
50.0,29,88.924,49.586,0.466,223.278,Fridge
50.0,28,88.82,49.379,0.466,222.868,Fridge
50.0,29,89.752,49.896,0.47,223.368,Fridge
50.0,28,89.648,49.379,0.47,222.871,Fridge
50.0,29,88.406,49.275,0.465,222.922,Fridge
50.0,29,88.716,49.172,0.466,222.561,Fridge
50.0,28,88.82,49.172,0.466,222.636,Fridge
50.0,28,88.82,49.275,0.467,222.81,Fridge
50.0,28,89.545,48.861,0.47,222.072,Fridge
50.0,28,89.131,48.965,0.468,222.122,Fridge
50.0,29,88.199,48.965,0.465,222.165,Fridge
50.0,29,88.716,48.965,0.467,221.978,Fridge
50.0,29,88.613,48.861,0.466,221.996,Fridge
50.0,29,88.716,48.861,0.467,222.147,Fridge
50.0,28,88.716,49.275,0.467,222.69,Fridge
50.0,28,88.716,49.275,0.467,222.681,Fridge
50.0,28,88.924,49.379,0.467,222.976,Fridge
50.0,29,88.613,49.275,0.466,222.655,Fridge
50.0,29,88.406,49.172,0.465,222.518,Fridge
50.0,29,89.752,49.689,0.47,223.16,Fridge
50.0,29,89.648,49.482,0.47,223.03,Fridge
50.0,29,88.613,49.275,0.466,222.754,Fridge
50.0,28,89.131,49.482,0.468,222.903,Fridge
50.0,29,88.924,49.586,0.467,223.065,Fridge
50.0,30,88.716,49.689,0.466,223.421,Fridge
50.0,29,88.613,49.482,0.466,222.957,Fridge
50.0,29,88.613,49.482,0.466,222.961,Fridge
50.0,30,88.509,49.586,0.465,223.332,Fridge
50.0,30,88.509,49.586,0.465,223.29,Fridge
50.0,29,88.406,49.379,0.465,222.84,Fridge
50.0,30,88.095,49.793,0.464,223.465,Fridge
50.0,0,0.0,0.0,0.0,223.658,Fridge
50.0,0,0.0,0.0,0.0,224.171,Fridge
50.0,0,0.0,0.0,0.0,224.083,Fridge
50.0,0,0.0,0.0,0.0,224.139,Fridge
50.0,0,0.0,0.0,0.0,224.488,Fridge
50.0,0,0.0,0.0,0.0,224.168,Fridge
50.0,0,0.0,0.0,0.0,224.928,Fridge
50.0,0,0.0,0.0,0.0,224.224,Fridge
50.0,0,0.0,0.0,0.0,224.457,Fridge
50.0,0,0.0,0.0,0.0,224.393,Fridge
50.0,0,0.0,0.0,0.0,224.758,Fridge
50.0,0,0.0,0.0,0.0,224.647,Fridge
50.0,0,0.0,0.0,0.0,224.91,Fridge
50.0,0,0.0,0.0,0.0,224.355,Fridge
50.0,0,0.0,0.0,0.0,224.77,Fridge
50.0,0,0.0,0.0,0.0,224.441,Fridge
50.0,0,0.0,0.0,0.0,225.199,Fridge
50.0,0,0.0,0.0,0.0,224.595,Fridge
50.0,0,0.0,0.0,0.0,224.979,Fridge
50.0,0,0.0,0.0,0.0,224.196,Fridge
50.0,0,0.0,0.0,0.0,224.419,Fridge
50.0,0,0.0,0.0,0.0,224.082,Fridge
50.0,0,0.0,0.0,0.0,224.44,Fridge
50.0,0,0.0,0.0,0.0,224.205,Fridge
50.0,0,0.0,0.0,0.0,224.656,Fridge
50.0,0,0.0,0.0,0.0,224.24,Fridge
50.0,0,0.0,0.0,0.0,224.903,Fridge
50.0,0,0.0,0.0,0.0,223.947,Fridge
50.0,0,0.0,0.0,0.0,224.174,Fridge
50.1,0,0.0,0.0,0.0,224.568,Fridge
50.0,0,0.0,0.0,0.0,224.333,Fridge
50.0,0,0.0,0.0,0.0,224.372,Fridge
50.0,0,0.0,0.0,0.0,224.079,Fridge
50.0,0,0.0,0.0,0.0,224.265,Fridge
50.1,0,0.0,0.0,0.0,224.304,Fridge
50.0,0,0.0,0.0,0.0,224.275,Fridge
50.0,0,0.0,0.0,0.0,224.802,Fridge
50.1,0,0.0,0.0,0.0,224.836,Fridge
50.0,0,0.0,0.0,0.0,224.345,Fridge
50.0,0,0.0,0.0,0.0,224.54,Fridge
50.0,0,0.0,0.0,0.0,224.333,Fridge
50.0,0,0.0,0.0,0.0,224.615,Fridge
50.0,0,0.0,0.0,0.0,224.554,Fridge
50.0,0,0.0,0.0,0.0,224.193,Fridge
50.0,0,0.0,0.0,0.0,224.457,Fridge
50.0,0,0.0,0.0,0.0,234.728,Kettle
50.0,0,0.0,0.0,0.0,234.2,Kettle
50.0,0,0.0,0.0,0.0,235.062,Kettle
50.0,0,0.0,0.0,0.0,234.669,Kettle
50.0,0,0.0,0.0,0.0,235.075,Kettle
50.0,0,0.0,0.0,0.0,234.521,Kettle
50.0,0,0.0,0.0,0.0,235.026,Kettle
50.0,0,0.0,0.0,0.0,234.549,Kettle
50.0,0,0.0,0.0,0.0,235.257,Kettle
50.0,0,0.0,0.0,0.0,234.762,Kettle
50.0,0,0.0,0.0,0.0,235.105,Kettle
50.0,0,0.0,0.0,0.0,234.729,Kettle
50.0,0,0.0,0.0,0.0,235.423,Kettle
50.0,0,0.0,0.0,0.0,235.118,Kettle
50.0,0,0.0,0.0,0.0,234.996,Kettle
50.0,0,0.0,0.0,0.0,234.455,Kettle
50.0,0,0.0,0.0,0.0,235.118,Kettle
50.0,0,0.0,0.0,0.0,234.536,Kettle
50.0,0,0.0,0.0,0.0,234.485,Kettle
50.0,0,0.0,0.0,0.0,234.094,Kettle
50.0,0,0.0,0.0,0.0,234.396,Kettle
50.0,0,0.0,0.0,0.0,234.109,Kettle
50.0,0,0.0,0.0,0.0,235.316,Kettle
50.0,0,0.0,0.0,0.0,234.952,Kettle
50.0,0,0.0,0.0,0.0,235.243,Kettle
50.0,0,0.0,0.0,0.0,235.008,Kettle
50.0,0,0.0,0.0,0.0,235.183,Kettle
50.0,0,0.0,0.0,0.0,234.612,Kettle
50.0,0,0.0,0.0,0.0,235.324,Kettle
50.0,0,0.0,0.0,0.0,234.726,Kettle
50.0,0,0.0,0.0,0.0,234.983,Kettle
50.0,0,0.0,0.0,0.0,235.209,Kettle
50.0,0,0.0,0.0,0.0,235.34,Kettle
50.0,0,0.0,0.0,0.0,235.394,Kettle
50.0,0,0.0,0.0,0.0,235.263,Kettle
50.0,0,0.0,0.0,0.0,234.673,Kettle
50.0,0,0.0,0.0,0.0,235.312,Kettle
50.0,0,0.0,0.0,0.0,235.392,Kettle
50.0,0,0.0,0.0,0.0,235.395,Kettle
50.0,0,0.0,0.0,0.0,235.297,Kettle
50.0,0,0.0,0.0,0.0,234.942,Kettle
50.0,0,0.0,0.0,0.0,234.953,Kettle
50.0,0,0.0,0.0,0.0,235.082,Kettle
50.0,0,0.0,0.0,0.0,235.273,Kettle
50.0,0,0.0,0.0,0.0,235.112,Kettle
50.0,0,0.0,0.0,0.0,235.022,Kettle
50.0,0,0.0,0.0,0.0,235.063,Kettle
50.0,0,0.0,0.0,0.0,235.089,Kettle
50.0,0,0.0,0.0,0.0,234.952,Kettle
50.0,0,0.0,0.0,0.0,234.982,Kettle
50.0,0,0.0,0.0,0.0,234.493,Kettle
50.0,0,0.0,0.0,0.0,234.677,Kettle
50.0,0,0.0,0.0,0.0,235.126,Kettle
50.0,0,0.0,0.0,0.0,235.16,Kettle
50.0,0,0.0,0.0,0.0,235.179,Kettle
50.0,0,0.0,0.0,0.0,235.124,Kettle
50.0,0,0.0,0.0,0.0,235.307,Kettle
50.0,0,0.0,0.0,0.0,235.515,Kettle
50.0,0,0.0,0.0,0.0,235.56,Kettle
50.0,0,0.0,0.0,0.0,235.288,Kettle
50.0,0,0.0,0.0,0.0,235.468,Kettle
50.0,0,0.0,0.0,0.0,235.47,Kettle
50.0,0,0.0,0.0,0.0,235.18,Kettle
50.0,0,0.0,0.0,0.0,234.959,Kettle
50.0,0,0.0,0.0,0.0,234.709,Kettle
50.0,0,0.0,0.0,0.0,234.336,Kettle
50.0,0,0.0,0.0,0.0,235.146,Kettle
50.0,0,0.0,0.0,0.0,235.366,Kettle
50.0,0,0.0,0.0,0.0,235.263,Kettle
50.0,0,0.0,0.0,0.0,235.457,Kettle
50.0,0,0.0,0.0,0.0,235.1,Kettle
50.0,0,0.0,0.0,0.0,234.994,Kettle
50.0,0,0.0,0.0,0.0,235.318,Kettle
50.0,0,0.0,0.0,0.0,235.329,Kettle
50.0,0,0.0,0.0,0.0,235.575,Kettle
50.0,0,0.0,0.0,0.0,235.494,Kettle
50.0,0,0.0,0.0,0.0,235.477,Kettle
50.0,0,0.0,0.0,0.0,235.688,Kettle
50.0,0,0.0,0.0,0.0,235.748,Kettle
50.0,0,0.0,0.0,0.0,235.502,Kettle
50.0,0,0.0,0.0,0.0,235.594,Kettle
50.0,0,0.0,0.0,0.0,235.598,Kettle
50.0,0,0.0,0.0,0.0,235.38,Kettle
50.0,0,0.0,0.0,0.0,235.129,Kettle
50.0,0,0.0,0.0,0.0,235.0,Kettle
50.0,0,0.0,0.0,0.0,235.181,Kettle
50.0,0,0.0,0.0,0.0,235.458,Kettle
50.0,0,0.0,0.0,0.0,234.726,Kettle
50.0,0,0.0,0.0,0.0,234.751,Kettle
50.0,0,0.0,0.0,0.0,234.451,Kettle
50.0,0,0.0,0.0,0.0,234.714,Kettle
50.0,0,0.0,0.0,0.0,235.098,Kettle
50.0,0,0.0,0.0,0.0,235.183,Kettle
50.0,0,0.0,0.0,0.0,235.143,Kettle
50.0,0,0.0,0.0,0.0,235.171,Kettle
50.0,0,0.0,0.0,0.0,235.089,Kettle
50.0,0,0.0,0.0,0.0,235.147,Kettle
50.0,0,0.0,0.0,0.0,234.72,Kettle
50.0,0,0.0,0.0,0.0,234.946,Kettle
50.0,0,0.0,0.0,0.0,234.87,Kettle
50.0,0,0.0,0.0,0.0,234.952,Kettle
50.0,0,0.0,0.0,0.0,235.044,Kettle
50.0,0,0.0,0.0,0.0,234.199,Kettle
50.0,0,0.0,0.0,0.0,234.379,Kettle
50.0,0,0.0,0.0,0.0,234.478,Kettle
50.0,0,0.0,0.0,0.0,235.053,Kettle
50.0,0,0.0,0.0,0.0,234.793,Kettle
50.0,0,0.0,0.0,0.0,235.055,Kettle
50.0,0,0.0,0.0,0.0,234.885,Kettle
50.0,0,0.0,0.0,0.0,234.912,Kettle
50.0,0,0.0,0.0,0.0,234.67,Kettle
50.0,0,0.0,0.0,0.0,234.824,Kettle
50.0,0,0.0,0.0,0.0,234.941,Kettle
50.0,0,0.0,0.0,0.0,234.855,Kettle
50.0,0,0.0,0.0,0.0,234.806,Kettle
50.0,0,0.0,0.0,0.0,234.836,Kettle
50.0,0,0.0,0.0,0.0,234.731,Kettle
50.0,0,0.0,0.0,0.0,235.176,Kettle
50.0,0,0.0,0.0,0.0,234.994,Kettle
50.0,0,0.0,0.0,0.0,235.102,Kettle
50.0,0,0.0,0.0,0.0,234.747,Kettle
50.0,0,0.0,0.0,0.0,234.805,Kettle
50.0,0,0.0,0.0,0.0,234.74,Kettle
50.0,0,0.0,0.0,0.0,234.803,Kettle
50.0,0,0.0,0.0,0.0,234.841,Kettle
50.0,0,0.0,0.0,0.0,234.972,Kettle
50.0,0,0.0,0.0,0.0,234.902,Kettle
50.0,0,0.0,0.0,0.0,235.024,Kettle
50.0,0,0.0,0.0,0.0,234.526,Kettle
50.0,0,0.0,0.0,0.0,234.969,Kettle
50.0,0,0.0,0.0,0.0,235.294,Kettle
50.0,0,1896.286,-1.863,8.338,227.476,Kettle
50.0,0,1879.93,-1.863,8.267,227.453,Kettle
50.0,0,1877.653,-1.759,8.254,227.545,Kettle
50.0,0,1876.617,-1.863,8.249,227.555,Kettle
50.0,0,1874.65,-1.966,8.243,227.468,Kettle
50.0,0,1875.996,-1.966,8.245,227.595,Kettle
50.0,0,1875.686,-1.966,8.242,227.643,Kettle
50.0,0,1874.443,-1.966,8.237,227.618,Kettle
50.0,0,1868.129,-1.863,8.222,227.274,Kettle
50.0,0,1864.609,-1.759,8.212,227.115,Kettle
50.0,0,1870.096,-1.863,8.221,227.525,Kettle
50.0,0,1865.23,-1.966,8.209,227.289,Kettle
50.0,0,1858.605,-1.966,8.192,226.939,Kettle
50.0,0,1862.642,-1.759,8.2,227.208,Kettle
50.0,0,1858.812,-1.863,8.19,227.011,Kettle
50.0,0,1856.224,-1.966,8.184,226.876,Kettle
50.0,0,1859.951,-1.966,8.191,227.116,Kettle
50.0,0,1866.99,-1.863,8.206,227.58,Kettle
50.0,0,1869.164,-1.966,8.211,227.716,Kettle
50.0,0,1870.303,-1.966,8.213,227.79,Kettle
50.0,0,1873.719,-1.759,8.22,228.01,Kettle
50.0,0,1881.379,-1.863,8.236,228.482,Kettle
50.0,0,1876.514,-1.966,8.226,228.194,Kettle
50.0,0,0.0,0.0,0.0,235.769,Kettle
50.0,0,0.0,0.0,0.0,235.585,Kettle
50.0,0,0.0,0.0,0.0,235.401,Kettle
50.0,0,0.0,0.0,0.0,235.519,Kettle
50.0,0,0.0,0.0,0.0,235.937,Kettle
50.0,0,0.0,0.0,0.0,235.897,Kettle
50.0,0,0.0,0.0,0.0,235.967,Kettle
50.0,0,0.0,0.0,0.0,236.163,Kettle
50.0,0,0.0,0.0,0.0,236.183,Kettle
50.0,0,0.0,0.0,0.0,236.63,Kettle
50.0,0,0.0,0.0,0.0,236.322,Kettle
50.0,0,0.0,0.0,0.0,236.78,Kettle
50.0,0,0.0,0.0,0.0,236.772,Kettle
50.0,0,0.0,0.0,0.0,236.66,Kettle
50.0,0,0.0,0.0,0.0,236.576,Kettle
50.0,0,0.0,0.0,0.0,236.807,Kettle
50.0,0,0.0,0.0,0.0,236.607,Kettle
50.0,0,0.0,0.0,0.0,236.841,Kettle
50.0,0,0.0,0.0,0.0,236.874,Kettle
50.0,0,0.0,0.0,0.0,236.917,Kettle
50.0,0,0.0,0.0,0.0,236.908,Kettle
50.0,0,0.0,0.0,0.0,237.045,Kettle
50.0,0,0.0,0.0,0.0,237.018,Kettle
50.0,0,0.0,0.0,0.0,236.818,Kettle
50.0,0,0.0,0.0,0.0,236.135,Kettle
50.0,0,0.0,0.0,0.0,236.033,Kettle
50.0,0,0.0,0.0,0.0,235.888,Kettle
50.0,0,0.0,0.0,0.0,236.213,Kettle
50.0,0,0.0,0.0,0.0,236.452,Kettle
50.0,0,0.0,0.0,0.0,236.309,Kettle
50.0,0,0.0,0.0,0.0,236.184,Kettle
50.0,0,0.0,0.0,0.0,236.194,Kettle
50.0,0,0.0,0.0,0.0,236.292,Kettle
50.0,0,0.0,0.0,0.0,236.178,Kettle
50.0,0,1889.764,-1.863,8.288,228.071,Kettle
50.0,0,1886.866,-1.863,8.256,228.597,Kettle
50.0,0,0.0,0.0,0.0,236.675,Kettle
50.0,0,0.0,0.0,0.0,236.727,Kettle
50.0,0,0.0,0.0,0.0,236.827,Kettle
50.0,0,0.0,0.0,0.0,236.907,Kettle
50.0,0,0.0,0.0,0.0,237.227,Kettle
50.0,0,0.0,0.0,0.0,236.627,Kettle
50.0,0,0.0,0.0,0.0,236.374,Kettle
50.0,0,0.0,0.0,0.0,236.209,Kettle
50.0,0,0.0,0.0,0.0,236.069,Kettle
50.0,0,0.0,0.0,0.0,235.567,Kettle
50.0,0,0.0,0.0,0.0,235.732,Kettle
50.0,0,0.0,0.0,0.0,235.746,Kettle
50.0,0,0.0,0.0,0.0,235.604,Kettle
50.0,0,0.0,0.0,0.0,235.838,Kettle
50.0,0,0.0,0.0,0.0,235.301,Kettle
50.0,0,0.0,0.0,0.0,235.757,Kettle
50.0,0,0.0,0.0,0.0,235.859,Kettle
50.0,0,0.0,0.0,0.0,235.795,Kettle
50.0,0,0.0,0.0,0.0,235.343,Kettle
50.0,0,0.0,0.0,0.0,235.806,Kettle
50.0,0,0.0,0.0,0.0,235.608,Kettle
50.0,0,0.0,0.0,0.0,235.731,Kettle
50.0,0,0.0,0.0,0.0,235.897,Kettle
50.0,0,0.0,0.0,0.0,236.064,Kettle
50.0,0,0.0,0.0,0.0,235.451,Kettle
50.0,0,0.0,0.0,0.0,236.076,Kettle
50.0,0,0.0,0.0,0.0,235.928,Kettle
50.0,0,0.0,0.0,0.0,235.539,Kettle
50.0,0,0.0,0.0,0.0,235.486,Kettle
50.0,0,0.0,0.0,0.0,235.558,Kettle
50.0,0,0.0,0.0,0.0,235.59,Kettle
50.0,0,0.0,0.0,0.0,236.136,Kettle
50.0,0,0.0,0.0,0.0,236.337,Kettle
50.0,0,0.0,0.0,0.0,235.916,Kettle
50.0,0,0.0,0.0,0.0,235.319,Kettle
50.0,0,0.0,0.0,0.0,235.371,Kettle
50.0,0,0.0,0.0,0.0,235.528,Kettle
50.0,0,0.0,0.0,0.0,235.029,Kettle
50.0,0,0.0,0.0,0.0,235.47,Kettle
50.0,0,0.0,0.0,0.0,235.109,Kettle
50.0,0,0.0,0.0,0.0,235.651,Kettle
50.0,0,0.0,0.0,0.0,235.565,Kettle
50.0,0,0.0,0.0,0.0,235.555,Kettle
50.0,0,0.0,0.0,0.0,235.703,Kettle
50.0,0,0.0,0.0,0.0,235.704,Kettle
50.0,0,0.0,0.0,0.0,235.848,Kettle
50.0,0,0.0,0.0,0.0,235.967,Kettle
50.0,0,0.0,0.0,0.0,235.74,Kettle
50.0,0,0.0,0.0,0.0,235.638,Kettle
50.0,0,0.0,0.0,0.0,236.061,Kettle
50.0,0,0.0,0.0,0.0,236.21,Kettle
50.0,0,0.0,0.0,0.0,235.836,Kettle
50.0,0,0.0,0.0,0.0,236.108,Kettle
50.0,0,0.0,0.0,0.0,235.962,Kettle
50.0,0,0.0,0.0,0.0,235.953,Kettle
50.0,0,0.0,0.0,0.0,235.547,Kettle
50.0,0,0.0,0.0,0.0,236.103,Kettle
50.0,0,0.0,0.0,0.0,236.232,Kettle
50.0,0,0.0,0.0,0.0,235.682,Kettle
50.0,0,0.0,0.0,0.0,236.2,Kettle
50.0,0,0.0,0.0,0.0,236.209,Kettle
50.0,0,0.0,0.0,0.0,236.095,Kettle
50.0,0,0.0,0.0,0.0,235.83,Kettle
50.0,0,0.0,0.0,0.0,236.25,Kettle
50.0,0,0.0,0.0,0.0,236.214,Kettle
50.0,0,0.0,0.0,0.0,236.224,Kettle
50.0,0,0.0,0.0,0.0,236.373,Kettle
50.0,0,0.0,0.0,0.0,236.387,Kettle
50.0,0,0.0,0.0,0.0,235.68,Kettle
50.0,0,0.0,0.0,0.0,236.442,Kettle
50.0,0,0.0,0.0,0.0,236.492,Kettle
50.0,0,0.0,0.0,0.0,236.51,Kettle
50.0,0,0.0,0.0,0.0,235.794,Kettle
50.0,0,0.0,0.0,0.0,236.487,Kettle
50.0,0,0.0,0.0,0.0,236.24,Kettle
50.0,0,0.0,0.0,0.0,236.141,Kettle
50.0,0,0.0,0.0,0.0,235.734,Kettle
50.0,0,0.0,0.0,0.0,235.055,Kettle
50.0,0,0.0,0.0,0.0,235.083,Kettle
50.0,0,0.0,0.0,0.0,225.137,LampCFL
50.0,0,0.0,0.0,0.0,225.096,LampCFL
50.0,0,0.0,0.0,0.0,224.912,LampCFL
50.0,0,0.0,0.0,0.0,225.205,LampCFL
50.0,0,0.0,0.0,0.0,225.159,LampCFL
50.0,0,0.0,0.0,0.0,224.956,LampCFL
50.0,0,0.0,0.0,0.0,225.608,LampCFL
50.0,0,0.0,0.0,0.0,225.854,LampCFL
50.0,0,0.0,0.0,0.0,225.823,LampCFL
50.0,0,0.0,0.0,0.0,225.612,LampCFL
50.0,0,0.0,0.0,0.0,225.358,LampCFL
50.0,0,0.0,0.0,0.0,225.454,LampCFL
50.0,0,0.0,0.0,0.0,225.596,LampCFL
50.0,0,0.0,0.0,0.0,225.725,LampCFL
50.0,0,0.0,0.0,0.0,225.646,LampCFL
50.0,0,0.0,0.0,0.0,225.629,LampCFL
50.0,0,0.0,0.0,0.0,225.704,LampCFL
50.0,0,0.0,0.0,0.0,225.502,LampCFL
50.0,0,0.0,0.0,0.0,225.189,LampCFL
50.0,0,0.0,0.0,0.0,225.582,LampCFL
50.0,0,0.0,0.0,0.0,225.618,LampCFL
50.0,0,0.0,0.0,0.0,225.726,LampCFL
50.0,0,0.0,0.0,0.0,225.657,LampCFL
50.0,0,0.0,0.0,0.0,225.58,LampCFL
50.0,0,0.0,0.0,0.0,225.544,LampCFL
50.0,0,0.0,0.0,0.0,224.98,LampCFL
50.0,0,0.0,0.0,0.0,225.055,LampCFL
50.0,0,0.0,0.0,0.0,225.521,LampCFL
50.0,0,0.0,0.0,0.0,225.582,LampCFL
50.0,0,0.0,0.0,0.0,225.831,LampCFL
50.0,0,0.0,0.0,0.0,225.532,LampCFL
50.0,0,0.0,0.0,0.0,225.647,LampCFL
50.0,0,0.0,0.0,0.0,225.784,LampCFL
50.0,0,0.0,0.0,0.0,225.856,LampCFL
50.0,0,0.0,0.0,0.0,225.883,LampCFL
50.0,0,0.0,0.0,0.0,225.572,LampCFL
50.0,0,0.0,0.0,0.0,225.612,LampCFL
50.0,0,0.0,0.0,0.0,225.466,LampCFL
50.0,0,0.0,0.0,0.0,225.855,LampCFL
50.0,0,0.0,0.0,0.0,225.922,LampCFL
50.0,0,0.0,0.0,0.0,226.451,LampCFL
50.0,0,0.0,0.0,0.0,226.619,LampCFL
50.1,0,0.0,0.0,0.0,226.624,LampCFL
50.0,0,0.0,0.0,0.0,226.33,LampCFL
50.0,0,0.0,0.0,0.0,226.604,LampCFL
50.0,0,0.0,0.0,0.0,226.687,LampCFL
50.0,0,0.0,0.0,0.0,226.482,LampCFL
50.1,0,0.0,0.0,0.0,226.6,LampCFL
50.0,0,0.0,0.0,0.0,226.667,LampCFL
50.0,0,0.0,0.0,0.0,226.662,LampCFL
50.0,0,0.0,0.0,0.0,226.584,LampCFL
50.0,0,0.0,0.0,0.0,226.895,LampCFL
50.0,0,0.0,0.0,0.0,226.822,LampCFL
50.0,0,0.0,0.0,0.0,226.667,LampCFL
50.0,0,0.0,0.0,0.0,226.826,LampCFL
50.0,0,0.0,0.0,0.0,226.602,LampCFL
50.0,0,0.0,0.0,0.0,226.533,LampCFL
50.1,0,0.0,0.0,0.0,226.659,LampCFL
50.0,0,0.0,0.0,0.0,226.647,LampCFL
50.0,0,0.0,0.0,0.0,226.62,LampCFL
50.0,0,0.0,0.0,0.0,226.452,LampCFL
50.0,0,0.0,0.0,0.0,226.437,LampCFL
50.0,0,0.0,0.0,0.0,226.303,LampCFL
50.0,0,0.0,0.0,0.0,225.818,LampCFL
50.0,0,0.0,0.0,0.0,226.429,LampCFL
50.0,0,0.0,0.0,0.0,225.995,LampCFL
50.0,0,0.0,0.0,0.0,225.948,LampCFL
50.0,0,0.0,0.0,0.0,225.937,LampCFL
50.0,0,0.0,0.0,0.0,225.645,LampCFL
50.0,0,0.0,0.0,0.0,225.476,LampCFL
50.0,0,0.0,0.0,0.0,226.106,LampCFL
50.0,0,0.0,0.0,0.0,225.307,LampCFL
50.0,0,0.0,0.0,0.0,225.446,LampCFL
50.0,0,0.0,0.0,0.0,225.344,LampCFL
50.0,0,0.0,0.0,0.0,225.245,LampCFL
50.0,0,0.0,0.0,0.0,225.455,LampCFL
50.0,0,0.0,0.0,0.0,225.46,LampCFL
50.0,0,0.0,0.0,0.0,225.565,LampCFL
50.0,0,0.0,0.0,0.0,225.656,LampCFL
50.0,63,15.424,30.02,0.149,225.537,LampCFL
50.0,63,15.424,30.02,0.149,225.679,LampCFL
50.0,63,15.321,29.192,0.147,223.879,LampCFL
50.0,63,15.631,29.71,0.149,225.422,LampCFL
50.0,63,15.631,29.813,0.149,225.687,LampCFL
50.0,63,15.631,29.813,0.149,225.738,LampCFL
50.0,63,15.631,29.71,0.149,225.63,LampCFL
50.0,63,15.735,29.399,0.148,225.21,LampCFL
50.0,63,15.735,29.399,0.148,225.277,LampCFL
50.0,63,15.735,29.192,0.147,224.937,LampCFL
50.0,63,15.838,29.192,0.147,225.326,LampCFL
50.0,63,15.735,28.985,0.147,224.713,LampCFL
50.0,63,15.838,29.192,0.147,225.387,LampCFL
50.0,63,15.942,29.399,0.148,226.284,LampCFL
50.0,63,15.838,29.296,0.147,225.857,LampCFL
50.0,63,15.838,29.192,0.147,225.733,LampCFL
50.0,63,15.838,29.399,0.147,226.281,LampCFL
50.0,63,15.735,29.192,0.147,225.785,LampCFL
50.0,63,15.631,29.089,0.146,225.713,LampCFL
50.0,63,15.735,29.296,0.147,226.19,LampCFL
50.0,63,15.631,29.089,0.146,225.899,LampCFL
50.0,63,15.528,29.089,0.146,225.556,LampCFL
50.0,63,15.631,29.296,0.147,226.137,LampCFL
50.0,63,15.528,29.192,0.146,225.735,LampCFL
50.0,63,15.528,29.192,0.146,225.713,LampCFL
50.0,63,15.631,29.503,0.147,226.165,LampCFL
50.0,63,15.528,29.192,0.147,225.418,LampCFL
50.0,63,15.424,29.296,0.147,225.576,LampCFL
50.0,63,15.528,29.503,0.147,225.94,LampCFL
50.0,63,15.528,29.606,0.148,226.092,LampCFL
50.0,63,15.528,29.606,0.148,226.071,LampCFL
50.0,63,15.528,29.813,0.148,226.52,LampCFL
50.0,63,15.528,29.813,0.148,226.507,LampCFL
50.0,63,15.424,29.606,0.148,225.972,LampCFL
50.0,63,15.528,29.813,0.148,226.379,LampCFL
50.0,63,15.528,30.02,0.149,226.698,LampCFL
50.0,63,15.528,29.917,0.149,226.47,LampCFL
50.0,63,15.424,29.813,0.148,226.003,LampCFL
50.0,63,15.528,29.917,0.149,226.383,LampCFL
50.0,63,15.424,29.917,0.149,226.351,LampCFL
50.0,63,15.528,30.227,0.149,226.952,LampCFL
50.0,63,15.424,29.917,0.149,226.09,LampCFL
50.0,63,15.424,29.917,0.149,225.901,LampCFL
50.0,63,15.424,30.02,0.149,226.123,LampCFL
50.0,63,15.528,30.124,0.149,226.566,LampCFL
